artist,song,popularity,uri,url
SUNMI,Noir 누아르,0,spotify:track:4yJ6CHGtEjUnMsZ4IMqReH,https://open.spotify.com/track/4yJ6CHGtEjUnMsZ4IMqReH
SUNMI,Black Pearl,0,spotify:track:38TP2hg0hFxKmpV9PxISN7,https://open.spotify.com/track/38TP2hg0hFxKmpV9PxISN7
fromis_9,FUN!,0,spotify:track:2yEjyto6ztOMGffProMlgX,https://open.spotify.com/track/2yEjyto6ztOMGffProMlgX
LOONA/yyxy,love4eva (feat. Grimes),58,spotify:track:4rKEmhNA19JezqVsSQS4yo,https://open.spotify.com/track/4rKEmhNA19JezqVsSQS4yo
LOONA/yyxy,rendezvous 18.6y,46,spotify:track:3jueKDWC9DmTfnU2jMxE8U,https://open.spotify.com/track/3jueKDWC9DmTfnU2jMxE8U
LOOΠΔ / ODD EYE CIRCLE,Sweet Crazy Love,51,spotify:track:5fgpCIjBJ098E9zqN9DS87,https://open.spotify.com/track/5fgpCIjBJ098E9zqN9DS87
LOOΠΔ / ODD EYE CIRCLE,ODD Front,48,spotify:track:0ZsRFf3jsn4MvGHUoIcKLy,https://open.spotify.com/track/0ZsRFf3jsn4MvGHUoIcKLy
LOOΠΔ / ODD EYE CIRCLE,Chaotic,31,spotify:track:1s8ZMgjthh2IGvYKWdgO2B,https://open.spotify.com/track/1s8ZMgjthh2IGvYKWdgO2B
Wonder Girls,Why So Lonely,60,spotify:track:3mKK73NhylzXdHV4qZGxI4,https://open.spotify.com/track/3mKK73NhylzXdHV4qZGxI4
LOONA,Love Cherry Motion,52,spotify:track:1H3i6WXxrJB7LEoH5iStvb,https://open.spotify.com/track/1H3i6WXxrJB7LEoH5iStvb
LOONA,Puzzle,37,spotify:track:0Y1oSjd9U7Qy5t7EDjAjPq,https://open.spotify.com/track/0Y1oSjd9U7Qy5t7EDjAjPq
Nirvana,Smells Like Teen Spirit,9,spotify:track:1f3yAtsJtY87CTmM8RLnxf,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
Chase Atlantic,Into It,80,spotify:track:4HwDCXsMBC7SUdp2WT4MZP,https://open.spotify.com/track/4HwDCXsMBC7SUdp2WT4MZP
Chase Atlantic,The Walls,66,spotify:track:5pXui9rkf5W90DgZobuDiK,https://open.spotify.com/track/5pXui9rkf5W90DgZobuDiK
Chase Atlantic,Dancer in the Dark,62,spotify:track:0ILIuCVbnekvEFpQCWhP8a,https://open.spotify.com/track/0ILIuCVbnekvEFpQCWhP8a
Chase Atlantic,Okay,70,spotify:track:492PZFHvGTm3RZZYeeUVWT,https://open.spotify.com/track/492PZFHvGTm3RZZYeeUVWT
DEAN,풀어,58,spotify:track:2p980qlVXYLh3HdHusbhfa,https://open.spotify.com/track/2p980qlVXYLh3HdHusbhfa
DEAN,Bonnie & Clyde,56,spotify:track:6IFpwncCkKrXHyP0RuG9r6,https://open.spotify.com/track/6IFpwncCkKrXHyP0RuG9r6
DEAN,21,62,spotify:track:2jiI8bNSDu7UxTtDCOqh3L,https://open.spotify.com/track/2jiI8bNSDu7UxTtDCOqh3L
DEAN,instagram,70,spotify:track:6z1kLsntE7FuzKZHZWrXYN,https://open.spotify.com/track/6z1kLsntE7FuzKZHZWrXYN
Sabrina Carpenter,Almost Love,53,spotify:track:1yXFAwSMDZmX2ZyDLLyQ9s,https://open.spotify.com/track/1yXFAwSMDZmX2ZyDLLyQ9s
Sabrina Carpenter,Hold Tight,44,spotify:track:72DnQlaqdNhz9QJZXfYe6L,https://open.spotify.com/track/72DnQlaqdNhz9QJZXfYe6L
Sabrina Carpenter,Bad Time,46,spotify:track:1YqPDOmooQQIXsRSdbRrwI,https://open.spotify.com/track/1YqPDOmooQQIXsRSdbRrwI
Tori Kelly,Should’ve Been Us,35,spotify:track:5Xpcg1ecwARYzHTx1q8Rqq,https://open.spotify.com/track/5Xpcg1ecwARYzHTx1q8Rqq
Tori Kelly,Funny - Live,24,spotify:track:6nmCf7jwQXnzRruOqKcygp,https://open.spotify.com/track/6nmCf7jwQXnzRruOqKcygp
Selena Gomez,Good For You,68,spotify:track:5xdVqHtFS0eLuNp4Z8Wbpa,https://open.spotify.com/track/5xdVqHtFS0eLuNp4Z8Wbpa
BANKS,Gimme,41,spotify:track:14BPKhtTkVVTwSfWslRJW9,https://open.spotify.com/track/14BPKhtTkVVTwSfWslRJW9
Alessia Cara,7 Days,40,spotify:track:6qVwzCWDC6Kiatl7v2it7D,https://open.spotify.com/track/6qVwzCWDC6Kiatl7v2it7D
IZ*ONE,Violeta,0,spotify:track:0ahbzg4GCq3wJzUM3cjS3N,https://open.spotify.com/track/0ahbzg4GCq3wJzUM3cjS3N
EVERGLOW,Bon Bon Chocolat,0,spotify:track:06Pvy98db25O7wlfFFFIRM,https://open.spotify.com/track/06Pvy98db25O7wlfFFFIRM
CHUNG HA,Gotta Go,0,spotify:track:0xq4ZTcmwBfkPGo4RRKmMe,https://open.spotify.com/track/0xq4ZTcmwBfkPGo4RRKmMe
Lana Del Rey,Doin' Time,0,spotify:track:0cLS7FslBJgsuWwJNRnPWB,https://open.spotify.com/track/0cLS7FslBJgsuWwJNRnPWB
Mahmood,Soldi,0,spotify:track:2dxky69jKzbtUfA3Hl8Nuo,https://open.spotify.com/track/2dxky69jKzbtUfA3Hl8Nuo
Michela,Chameleon,0,spotify:track:3f2A1yImyhIh63zVioggr5,https://open.spotify.com/track/3f2A1yImyhIh63zVioggr5
Rad Museum,Dancing In The Rain,34,spotify:track:1ouGYz9Qvou12hFOwYOV66,https://open.spotify.com/track/1ouGYz9Qvou12hFOwYOV66
CODE KUNST,X (Feat. LEE HI),46,spotify:track:2oUallb0gAqnNnfGbM4qvT,https://open.spotify.com/track/2oUallb0gAqnNnfGbM4qvT
Agust D,Agust D,0,spotify:local:Agust+D:Agust+D:Agust+D:234,
Epik High,Rain Again Tomorrow,0,spotify:track:5E6YIdUMaGNxfyLjmutMKn,https://open.spotify.com/track/5E6YIdUMaGNxfyLjmutMKn
MOMOLAND,I’m So Hot,51,spotify:track:5unCIQfJLMtcsiU6MP5zmB,https://open.spotify.com/track/5unCIQfJLMtcsiU6MP5zmB
PRISTIN V,Get It,57,spotify:track:6sOBI67H8F3S1cNS6CM5p7,https://open.spotify.com/track/6sOBI67H8F3S1cNS6CM5p7
gugudan,Not That Type,0,spotify:track:0dHWWPN5XGWotUnM57QQZK,https://open.spotify.com/track/0dHWWPN5XGWotUnM57QQZK
Red Velvet,Peek-A-Boo,72,spotify:track:42tFTth2jcF7iSo0RBjfJF,https://open.spotify.com/track/42tFTth2jcF7iSo0RBjfJF
LOONA,Butterfly,0,spotify:track:5jhYykolbcG1T9wZSyvhp5,https://open.spotify.com/track/5jhYykolbcG1T9wZSyvhp5
LOONA,Egoist (Olivia Hye),50,spotify:track:5UUeEljsNQroCUNId8DIV6,https://open.spotify.com/track/5UUeEljsNQroCUNId8DIV6
LOONA,favOriTe,43,spotify:track:2hynpFtQsg5wqVevY8z6G7,https://open.spotify.com/track/2hynpFtQsg5wqVevY8z6G7
LOONA,열기,44,spotify:track:72NewffMWAO9kH55vT6dXj,https://open.spotify.com/track/72NewffMWAO9kH55vT6dXj
LOONA,"See Saw (Chuu, Go Won)",40,spotify:track:1tLmp8dEhaHvU0jm2aG6sS,https://open.spotify.com/track/1tLmp8dEhaHvU0jm2aG6sS
NCT 127,無限的我 무한적아; LIMITLESS,60,spotify:track:6m96zMB8BrLrpyT7NvApxB,https://open.spotify.com/track/6m96zMB8BrLrpyT7NvApxB
NCT 127,Regular - Korean Version,53,spotify:track:2lAxhE5s3x7OS9sfhsgT1F,https://open.spotify.com/track/2lAxhE5s3x7OS9sfhsgT1F
NCT,Black on Black,53,spotify:track:1qq7YnBOcXtfX3tCCMJllG,https://open.spotify.com/track/1qq7YnBOcXtfX3tCCMJllG
GOT7,Fine,24,spotify:track:2ZZORIh29EZONUETNOD83m,https://open.spotify.com/track/2ZZORIh29EZONUETNOD83m
ATEEZ,Say My Name,64,spotify:track:2UP7KnRSvc4taXbjOoSX0f,https://open.spotify.com/track/2UP7KnRSvc4taXbjOoSX0f
ATEEZ,"HALA HALA (Hearts Awakened, Live Alive)",62,spotify:track:4v2BLMhWtVvBnZwuoiKxja,https://open.spotify.com/track/4v2BLMhWtVvBnZwuoiKxja
ONEUS,Valkyrie,53,spotify:track:0oNFVyzwK6TFdFHSsD1dmC,https://open.spotify.com/track/0oNFVyzwK6TFdFHSsD1dmC
EXO,Love Shot,76,spotify:track:0yB4jrSwN0bFtFRDR5vyMj,https://open.spotify.com/track/0yB4jrSwN0bFtFRDR5vyMj
EXO,The Eve,68,spotify:track:2ujA6F1cpk3m8lsPE5aKua,https://open.spotify.com/track/2ujA6F1cpk3m8lsPE5aKua
4Minute,Crazy,40,spotify:track:7ehFSpcDs3PBExiLPwXQP9,https://open.spotify.com/track/7ehFSpcDs3PBExiLPwXQP9
Dreamcatcher,PIRI,55,spotify:track:6vHyPhg8fgclBiY8QN68wp,https://open.spotify.com/track/6vHyPhg8fgclBiY8QN68wp
Dreamcatcher,What,46,spotify:track:4BdpM8bR0nifsaqSz3qphQ,https://open.spotify.com/track/4BdpM8bR0nifsaqSz3qphQ
Dreamcatcher,Trap,41,spotify:track:7m34MVNzFsVnPiuJSdZIC4,https://open.spotify.com/track/7m34MVNzFsVnPiuJSdZIC4
EXID,I Love You,58,spotify:track:7n2HVHWqFsyAOs5HqmE1Dl,https://open.spotify.com/track/7n2HVHWqFsyAOs5HqmE1Dl
EXID,Me & You,50,spotify:track:0dSE54vYYvRNWzVTxE2xTL,https://open.spotify.com/track/0dSE54vYYvRNWzVTxE2xTL
Stray Kids,My Pace,0,spotify:track:339xlPKDLkEkFBFkMfAFfJ,https://open.spotify.com/track/339xlPKDLkEkFBFkMfAFfJ
MINO,FIANCÉ,0,spotify:track:1bZNFcnyCmlnbs337baR0b,https://open.spotify.com/track/1bZNFcnyCmlnbs337baR0b
Jay Park,RUN IT,0,spotify:track:3rMDfuxGyBLyI46q1xgSoA,https://open.spotify.com/track/3rMDfuxGyBLyI46q1xgSoA
JENNIE,SOLO,74,spotify:track:2wVDWtLKXunswWecARNILj,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj
CL,Hello Bitches,0,spotify:track:2PsuktMveOXllYMbAy5dEj,https://open.spotify.com/track/2PsuktMveOXllYMbAy5dEj
LOONA,Where you at,0,spotify:track:6OcDMIYoDm0DvybUM1jBWF,https://open.spotify.com/track/6OcDMIYoDm0DvybUM1jBWF
LOONA,Satellite,0,spotify:track:644aVns0mIqtLY9Wqzm7zD,https://open.spotify.com/track/644aVns0mIqtLY9Wqzm7zD
LOONA,Colors,0,spotify:track:1bg4MF45JFU0Dx1MjLJ5vn,https://open.spotify.com/track/1bg4MF45JFU0Dx1MjLJ5vn
LOONA,Heart Attack (츄),70,spotify:track:6SSC9KZQaxBdyipKRigrFC,https://open.spotify.com/track/6SSC9KZQaxBdyipKRigrFC
LOONA,new,47,spotify:track:7eUtsnBNOWfWDObBZyU4F4,https://open.spotify.com/track/7eUtsnBNOWfWDObBZyU4F4
BTS,약속 By JIMIN Of BTS,0,spotify:local:BTS:%EC%95%BD%EC%86%8D+By+JIMIN+Of+BTS:%EC%95%BD%EC%86%8D+By+JIMIN+Of+BTS:151,
BTS,Seesaw X I NEED U REMIX,0,spotify:local:BTS:Seesaw+X+I+NEED+U+REMIX:Seesaw+X+I+NEED+U+REMIX:191,
Billie Eilish,bury a friend,76,spotify:track:4SSnFejRGlZikf02HLewEF,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
BTS,Boy With Luv (feat. Halsey),7,spotify:track:5KawlOMHjWeUjQtnuRs22c,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
BTS,HOME,2,spotify:track:7lthOBXNue2IvedLRfkod8,https://open.spotify.com/track/7lthOBXNue2IvedLRfkod8
BTS,Dionysus,1,spotify:track:6JdS5rJvJaRA7B1tcm7kxZ,https://open.spotify.com/track/6JdS5rJvJaRA7B1tcm7kxZ
BTS,FAKE LOVE,3,spotify:track:3aW0ds4A4tSQDIp75FqWTo,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
BTS,Euphoria,4,spotify:track:3p6hnejEQYXkiTO1lAzVc0,https://open.spotify.com/track/3p6hnejEQYXkiTO1lAzVc0
BTS,Trivia 起 : Just Dance,0,spotify:track:0usLRFLmYXYahKNgXxsuJc,https://open.spotify.com/track/0usLRFLmYXYahKNgXxsuJc
BTS,Serendipity (Full Length Edition),1,spotify:track:5cQB9fbuQCz4muQUFkv3rR,https://open.spotify.com/track/5cQB9fbuQCz4muQUFkv3rR
BTS,Trivia 承 : Love,0,spotify:track:6aHCXTCkPiB4zgXKpB7BHS,https://open.spotify.com/track/6aHCXTCkPiB4zgXKpB7BHS
BTS,Singularity,1,spotify:track:3gpU0uqDonMBKEcJu4Rzsf,https://open.spotify.com/track/3gpU0uqDonMBKEcJu4Rzsf
BTS,Trivia 轉 : Seesaw,1,spotify:track:1ZPpGPko8oULTmi34rozMh,https://open.spotify.com/track/1ZPpGPko8oULTmi34rozMh
BTS,Tear,0,spotify:track:6L1rxT6NUotot2AAiLXGLj,https://open.spotify.com/track/6L1rxT6NUotot2AAiLXGLj
BTS,Epiphany,1,spotify:track:7L8hkKW4hnemNfuOfEZcle,https://open.spotify.com/track/7L8hkKW4hnemNfuOfEZcle
BTS,Anpanman,1,spotify:track:01gUlvzAPiwB9Ekq9kGVCM,https://open.spotify.com/track/01gUlvzAPiwB9Ekq9kGVCM
BTS,Airplane pt.2,1,spotify:track:0xKNTDmIym4R2TfKnS4FQo,https://open.spotify.com/track/0xKNTDmIym4R2TfKnS4FQo
BTS,MIC Drop (Steve Aoki Remix) [Full Length Edition],3,spotify:track:75scDPqGs75FotglJSoOI2,https://open.spotify.com/track/75scDPqGs75FotglJSoOI2
BTS,Paradise,1,spotify:track:01dmH2IPkrLNWIMPNXlreE,https://open.spotify.com/track/01dmH2IPkrLNWIMPNXlreE
BTS,Blood Sweat & Tears,0,spotify:track:6CmEiwG6PRrEjPrN6CJYQq,https://open.spotify.com/track/6CmEiwG6PRrEjPrN6CJYQq
BTS,BTS Cypher 4,0,spotify:track:08cg1mkpUaCGkBqy0DwWTA,https://open.spotify.com/track/08cg1mkpUaCGkBqy0DwWTA
BTS,Not Today,2,spotify:track:4hrpoqJMVE7FxBu1YWx0eQ,https://open.spotify.com/track/4hrpoqJMVE7FxBu1YWx0eQ
BTS,Outro: Wings,1,spotify:track:1yEzWCIc2MUt9Fw1p25YUo,https://open.spotify.com/track/1yEzWCIc2MUt9Fw1p25YUo
BTS,A Supplementary Story: You Never Walk Alone,0,spotify:track:0rwNiysHvEWZWendzWyadr,https://open.spotify.com/track/0rwNiysHvEWZWendzWyadr
BTS,I Need U,1,spotify:track:7dlNGfd6Fq8xcFb4K6Glws,https://open.spotify.com/track/7dlNGfd6Fq8xcFb4K6Glws
BTS,Silver Spoon,0,spotify:track:2VgPA0WnwvE2nbltxa3BHz,https://open.spotify.com/track/2VgPA0WnwvE2nbltxa3BHz
BTS,Save Me,2,spotify:track:54s6sdPuMjVtdB5d5KFzTC,https://open.spotify.com/track/54s6sdPuMjVtdB5d5KFzTC
BTS,Epilogue: Young Forever,0,spotify:track:43hiD0QEeUysuWqDzd8GwA,https://open.spotify.com/track/43hiD0QEeUysuWqDzd8GwA
BTS,House of Cards (Full Length Edition),0,spotify:track:4BMbbfwW9GLl9b05ecYKVa,https://open.spotify.com/track/4BMbbfwW9GLl9b05ecYKVa
BTS,Let Me Know,0,spotify:track:5eM0WUGlosevLM5sA6UsWd,https://open.spotify.com/track/5eM0WUGlosevLM5sA6UsWd
BTS,BTS Cypher Pt.3: Killer,0,spotify:track:2kyht6yYIHLianPBFxx7Mt,https://open.spotify.com/track/2kyht6yYIHLianPBFxx7Mt
BTS,Tomorrow,0,spotify:track:2Y75ADhx7XespDNxQALACc,https://open.spotify.com/track/2Y75ADhx7XespDNxQALACc
RM,seoul (prod. HONNE),1,spotify:track:73ipE4lfZ53pvBbJPXkiEK,https://open.spotify.com/track/73ipE4lfZ53pvBbJPXkiEK
HONNE,Crying Over You ◐ (feat. RM & BEKA),46,spotify:track:3NULjteyVVY9F7WrAXOZIG,https://open.spotify.com/track/3NULjteyVVY9F7WrAXOZIG
j-hope,Daydream (백일몽),0,spotify:track:4YAgH8s0JFfwikTNwe0aIk,https://open.spotify.com/track/4YAgH8s0JFfwikTNwe0aIk
Agust D,Give It to Me,0,spotify:track:5eXlvP0dxI3Xo2ngmNoj9X,https://open.spotify.com/track/5eXlvP0dxI3Xo2ngmNoj9X
Agust D,Tony Montana,0,spotify:track:4rEP3s8gClYCL1rKUKX4M0,https://open.spotify.com/track/4rEP3s8gClYCL1rKUKX4M0
TOMORROW X TOGETHER,Our Summer,0,spotify:track:3qbHA5vvQj249vmnhcTxQV,https://open.spotify.com/track/3qbHA5vvQj249vmnhcTxQV
Kanye West,Heartless,86,spotify:track:4EWCNWgDS8707fNSZ1oaA5,https://open.spotify.com/track/4EWCNWgDS8707fNSZ1oaA5
Kanye West,POWER,79,spotify:track:2gZUPNdnz5Y45eiGxpHGSc,https://open.spotify.com/track/2gZUPNdnz5Y45eiGxpHGSc
Young Thug,Sin (feat. Jaden Smith),57,spotify:track:1Jl21sidRpEdlVBvYbssLx,https://open.spotify.com/track/1Jl21sidRpEdlVBvYbssLx
Lil Yachty,Get Dripped (feat. Playboi Carti),64,spotify:track:3m2aDCqn8eT5ElXDUiboGU,https://open.spotify.com/track/3m2aDCqn8eT5ElXDUiboGU
Flipp Dinero,Leave Me Alone,0,spotify:track:5vDvBD3ReINP8dXUplj477,https://open.spotify.com/track/5vDvBD3ReINP8dXUplj477
Lil Wayne,Mona Lisa (feat. Kendrick Lamar),68,spotify:track:0dbTQYW3Ad1FTzIA9t90E8,https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8
Juice WRLD,Lean Wit Me,0,spotify:track:29tc0GbW0pTSBZSCZF3NWk,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
Eminem,Lucky You (feat. Joyner Lucas),76,spotify:track:60SdxE8apGAxMiRrpbmLY0,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
G-Eazy,I Mean It (feat. Remo),71,spotify:track:6jmTHeoWvBaSrwWttr8Xvu,https://open.spotify.com/track/6jmTHeoWvBaSrwWttr8Xvu
Lil Baby,Yes Indeed,0,spotify:track:1wsf1YFQSYND45y0GzJmf7,https://open.spotify.com/track/1wsf1YFQSYND45y0GzJmf7
Rob $tone,Chill Bill (feat. J. Davi$ & Spooks),78,spotify:track:5uDASfU19gDxSjW8cnCaBp,https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp
Tee Grizzley,First Day Out,39,spotify:track:0mGgkrD2phGmsBiDy58z1O,https://open.spotify.com/track/0mGgkrD2phGmsBiDy58z1O
Juice WRLD,Wasted (feat. Lil Uzi Vert),0,spotify:track:3VFZTYhwAsxTDTiHlm3n1k,https://open.spotify.com/track/3VFZTYhwAsxTDTiHlm3n1k
Big Gigantic,All of Me,0,spotify:track:2M71Inc9camxaIGtmQ6I87,https://open.spotify.com/track/2M71Inc9camxaIGtmQ6I87
Lil Wayne,Don't Cry (feat. XXXTENTACION),65,spotify:track:5BQrp63SHCVf4bzCzJePne,https://open.spotify.com/track/5BQrp63SHCVf4bzCzJePne
iLOVEFRiDAY,Mia Khalifa,0,spotify:track:4iZC3zbvagtT4UbvuwH7fQ,https://open.spotify.com/track/4iZC3zbvagtT4UbvuwH7fQ
Joyner Lucas,I'm Not Racist,53,spotify:track:0hL8yBivUahlm1rhQ1a0Xx,https://open.spotify.com/track/0hL8yBivUahlm1rhQ1a0Xx
Lil Dicky,Professional Rapper (feat. Snoop Dogg),0,spotify:track:1Ysc1uDZtf430TGavoS1j4,https://open.spotify.com/track/1Ysc1uDZtf430TGavoS1j4
JID,NEVER,64,spotify:track:7hsulgRNgbyczeAg8tChCB,https://open.spotify.com/track/7hsulgRNgbyczeAg8tChCB
J. Cole,ATM,65,spotify:track:2UciqgwVDwro0fev3MFbxJ,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
Kodak Black,There He Go,48,spotify:track:5lLuArl5DPSd0pYVl9KOWD,https://open.spotify.com/track/5lLuArl5DPSd0pYVl9KOWD
Lil Skies,Red Roses (feat. Landon Cube),69,spotify:track:3ZhTT6yjZwpPph5MIJ53XY,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
Drake,I'm Upset,69,spotify:track:3qN5qMTKyEEmiTZD38BNTT,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
YoungBoy Never Broke Again,Solar Eclipse,62,spotify:track:0Jr4zQh5i3vrKFEcXrhhxl,https://open.spotify.com/track/0Jr4zQh5i3vrKFEcXrhhxl
Kodak Black,Roll in Peace (feat. XXXTENTACION),75,spotify:track:40oKW22ZNNkEdZLJTScaQI,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
Aminé,Caroline,74,spotify:track:5hTpBe8h35rJ67eAWHQsJx,https://open.spotify.com/track/5hTpBe8h35rJ67eAWHQsJx
YoungBoy Never Broke Again,No Love,64,spotify:track:7bLwNfeIviCy6WANVRB1Kj,https://open.spotify.com/track/7bLwNfeIviCy6WANVRB1Kj
Logic,Everybody,64,spotify:track:7cGFbx7MP0H23iHZTZpqMM,https://open.spotify.com/track/7cGFbx7MP0H23iHZTZpqMM
Logic,Ink Blot,44,spotify:track:732btJLGu7gYNHHNdzshrG,https://open.spotify.com/track/732btJLGu7gYNHHNdzshrG
Logic,44 Bars,63,spotify:track:4s2BWgnSQ9NZiOQM4PP4HB,https://open.spotify.com/track/4s2BWgnSQ9NZiOQM4PP4HB
Logic,Deeper Than Money,44,spotify:track:6pK86Tx0QqX0E64mKuDB5Q,https://open.spotify.com/track/6pK86Tx0QqX0E64mKuDB5Q
Logic,Everyday,58,spotify:track:6zOhgKfbMiQWToE6K13s2s,https://open.spotify.com/track/6zOhgKfbMiQWToE6K13s2s
Loski,Mummy's Kitchen,38,spotify:track:57RputNHqG3NrML1rziPGx,https://open.spotify.com/track/57RputNHqG3NrML1rziPGx
IAMDDB,Shade,56,spotify:track:4kIRyUnl8elQFStSL8866M,https://open.spotify.com/track/4kIRyUnl8elQFStSL8866M
Lil Uzi Vert,Do What I Want,67,spotify:track:4IWGnyOHDrVZEtPWfs4s7q,https://open.spotify.com/track/4IWGnyOHDrVZEtPWfs4s7q
Limbo,Airplane Mode,0,spotify:track:7MaKPiTeFwA9GuB3qn8Usf,https://open.spotify.com/track/7MaKPiTeFwA9GuB3qn8Usf
Lil Dicky,Pillow Talking (feat. Brain),0,spotify:track:4lh1PamTsomWbFpkOPyfrD,https://open.spotify.com/track/4lh1PamTsomWbFpkOPyfrD
Northmane,Sandy Freak,62,spotify:track:5shCqU2Fe67VwKwGQ1It6p,https://open.spotify.com/track/5shCqU2Fe67VwKwGQ1It6p
Smokepurpp,Audi.,0,spotify:track:2INqEk4ko5AsGVLBsiKiQe,https://open.spotify.com/track/2INqEk4ko5AsGVLBsiKiQe
Billie Eilish,xanny,73,spotify:track:4QIo4oxwzzafcBWkKjDpXY,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY
Billie Eilish,you should see me in a crown,78,spotify:track:3XF5xLJHOQQRbWya6hBp7d,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
Thomas Rhett,Up,41,spotify:track:2aXXhuiXh0OcpyZVFJthCg,https://open.spotify.com/track/2aXXhuiXh0OcpyZVFJthCg
The Flaming Lips,7 Skies H3 (Can't Shut off My Head),12,spotify:track:7LXXzh8iRgmrM74vbRXsFr,https://open.spotify.com/track/7LXXzh8iRgmrM74vbRXsFr
The Flaming Lips,Hell's Angels Cracker Factory - 2018 Remaster,2,spotify:track:5jtU5TyNkVA0jWT96Yy7aw,https://open.spotify.com/track/5jtU5TyNkVA0jWT96Yy7aw
The Flaming Lips,The First Time Ever I Saw Your Face (feat. Erykah Badu),10,spotify:track:2thR8zIcUhGn86FUnYPfFJ,https://open.spotify.com/track/2thR8zIcUhGn86FUnYPfFJ
The Flaming Lips,The Yeah Yeah Yeah Song - Live,5,spotify:track:085Mg4tADfpwmsiVKrcQJt,https://open.spotify.com/track/085Mg4tADfpwmsiVKrcQJt
The Orb,Blue Room,15,spotify:track:3sDs4uPYFxn5urEXY6ZnhI,https://open.spotify.com/track/3sDs4uPYFxn5urEXY6ZnhI
The Orb,Towers Of Dub,17,spotify:track:4g7tpAwxu52GnEGWm05NkW,https://open.spotify.com/track/4g7tpAwxu52GnEGWm05NkW
The Orb,Majestic,12,spotify:track:2m3pmafAgsy77Knir8qzN6,https://open.spotify.com/track/2m3pmafAgsy77Knir8qzN6
The Orb,O.O.B.E.,15,spotify:track:3CE1CBZAbsXRPdan2hZOWB,https://open.spotify.com/track/3CE1CBZAbsXRPdan2hZOWB
Kraftwerk,Autobahn - 2009 Remaster,43,spotify:track:31uidLEHAcF8Cw1cX1VCS8,https://open.spotify.com/track/31uidLEHAcF8Cw1cX1VCS8
Kraftwerk,Tour de France / Prologue / Etape 1 / Chrono / Etape 2,23,spotify:track:1fAn84Pcfvvmj83vseSJ9D,https://open.spotify.com/track/1fAn84Pcfvvmj83vseSJ9D
Kraftwerk,Autobahn,27,spotify:track:7wjTRtKBL49muJwjGySqM5,https://open.spotify.com/track/7wjTRtKBL49muJwjGySqM5
Kraftwerk,Kometenmelodie 1 / Kometenmelodie 2 / Mitternacht / Morgenspaziergang,23,spotify:track:5j3366YsOSMwnI3iMMFx0D,https://open.spotify.com/track/5j3366YsOSMwnI3iMMFx0D
Kraftwerk,Tour de France / Prologue / Etape 1 / Chrono / Etape 2,17,spotify:track:2V8RYkYX86xmKlX2hgb2AY,https://open.spotify.com/track/2V8RYkYX86xmKlX2hgb2AY
Kraftwerk,Autobahn,20,spotify:track:4d1gbUe9HSjSh9PZtH1aKe,https://open.spotify.com/track/4d1gbUe9HSjSh9PZtH1aKe
Kraftwerk,Kometenmelodie 1 / Kometenmelodie 2 / Mitternacht / Morgenspaziergang,17,spotify:track:0ZILiH0Ktv0m1XwkYvn3jF,https://open.spotify.com/track/0ZILiH0Ktv0m1XwkYvn3jF
Dream Theater,Octavarium,46,spotify:track:4TZo49HN2MkbWmHMTf4NcH,https://open.spotify.com/track/4TZo49HN2MkbWmHMTf4NcH
Dream Theater,A Change of Seasons - The Crimson Sunrise / Innocence / Carpe Diem / The Darkest of Winters / Another World / The Inevitable Summer / The Crimson Sunset,43,spotify:track:1qZGjqfS5QoZQ5BKAhAauT,https://open.spotify.com/track/1qZGjqfS5QoZQ5BKAhAauT
Jethro Tull,Thick as a Brick (Pt. I) - 1997 Remaster,45,spotify:track:0eufeeCADKlpxLA7HATWBW,https://open.spotify.com/track/0eufeeCADKlpxLA7HATWBW
Robbie Williams,Nan's Song,33,spotify:track:4csONhd0Qm1bTLRlJaqNZO,https://open.spotify.com/track/4csONhd0Qm1bTLRlJaqNZO
Roger Waters,Shine On You Crazy Diamond (Parts 1-8) - Live,0,spotify:track:7EvgVYveQrg7aQexZgYmiH,https://open.spotify.com/track/7EvgVYveQrg7aQexZgYmiH
Nick Cave & The Bad Seeds,O'Malley's Bar,0,spotify:track:4nmWfZMqqkSMYQoBPK0qsO,https://open.spotify.com/track/4nmWfZMqqkSMYQoBPK0qsO
Paolo Nutini,Alloway Grove,39,spotify:track:6Pa5TNPNeEHlP1T6rI8iwC,https://open.spotify.com/track/6Pa5TNPNeEHlP1T6rI8iwC
